taskId,sourceNodeId,destNodeId,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases
144,0,14,48094686,URMA_WRITE,7,0ns,144,80
145,1,15,48094686,URMA_WRITE,7,0ns,145,81
146,2,12,39146837,URMA_WRITE,7,0ns,146,82
147,3,13,39146837,URMA_WRITE,7,0ns,147,83
148,4,10,30198989,URMA_WRITE,7,0ns,148,84
149,5,11,30198989,URMA_WRITE,7,0ns,149,85
150,6,8,21251140,URMA_WRITE,7,0ns,150,86
151,7,9,21251140,URMA_WRITE,7,0ns,151,87
152,8,6,48094686,URMA_WRITE,7,0ns,152,88
153,9,7,48094686,URMA_WRITE,7,0ns,153,89
154,10,4,39146837,URMA_WRITE,7,0ns,154,90
155,11,5,39146837,URMA_WRITE,7,0ns,155,91
156,12,2,30198989,URMA_WRITE,7,0ns,156,92
157,13,3,30198989,URMA_WRITE,7,0ns,157,93
158,14,0,21251140,URMA_WRITE,7,0ns,158,94
159,15,1,21251140,URMA_WRITE,7,0ns,159,95
160,0,10,39146837,URMA_WRITE,7,0ns,160,96
161,1,11,39146837,URMA_WRITE,7,0ns,161,97
162,2,8,30198989,URMA_WRITE,7,0ns,162,98
163,3,9,30198989,URMA_WRITE,7,0ns,163,99
164,4,14,39146837,URMA_WRITE,7,0ns,164,100
165,5,15,39146837,URMA_WRITE,7,0ns,165,101
166,6,12,30198989,URMA_WRITE,7,0ns,166,102
167,7,13,30198989,URMA_WRITE,7,0ns,167,103
168,8,2,39146837,URMA_WRITE,7,0ns,168,104
169,9,3,39146837,URMA_WRITE,7,0ns,169,105
170,10,0,30198989,URMA_WRITE,7,0ns,170,106
171,11,1,30198989,URMA_WRITE,7,0ns,171,107
172,12,6,39146837,URMA_WRITE,7,0ns,172,108
173,13,7,39146837,URMA_WRITE,7,0ns,173,109
174,14,4,30198989,URMA_WRITE,7,0ns,174,110
175,15,5,30198989,URMA_WRITE,7,0ns,175,111
176,0,6,30198989,URMA_WRITE,7,0ns,176,112
177,1,7,30198989,URMA_WRITE,7,0ns,177,113
178,2,4,21251140,URMA_WRITE,7,0ns,178,114
179,3,5,21251140,URMA_WRITE,7,0ns,179,115
180,4,2,48094686,URMA_WRITE,7,0ns,180,116
181,5,3,48094686,URMA_WRITE,7,0ns,181,117
182,6,0,39146837,URMA_WRITE,7,0ns,182,118
183,7,1,39146837,URMA_WRITE,7,0ns,183,119
184,8,14,30198989,URMA_WRITE,7,0ns,184,120
185,9,15,30198989,URMA_WRITE,7,0ns,185,121
186,10,12,21251140,URMA_WRITE,7,0ns,186,122
187,11,13,21251140,URMA_WRITE,7,0ns,187,123
188,12,10,48094686,URMA_WRITE,7,0ns,188,124
189,13,11,48094686,URMA_WRITE,7,0ns,189,125
190,14,8,39146837,URMA_WRITE,7,0ns,190,126
191,15,9,39146837,URMA_WRITE,7,0ns,191,127
192,0,15,50331648,URMA_WRITE,7,0ns,192,128
193,1,12,41383799,URMA_WRITE,7,0ns,193,129
194,2,13,41383799,URMA_WRITE,7,0ns,194,130
195,3,14,41383799,URMA_WRITE,7,0ns,195,131
196,4,11,32435951,URMA_WRITE,7,0ns,196,132
197,5,8,23488102,URMA_WRITE,7,0ns,197,133
198,6,9,23488102,URMA_WRITE,7,0ns,198,134
199,7,10,23488102,URMA_WRITE,7,0ns,199,135
200,8,5,45857724,URMA_WRITE,7,0ns,200,136
201,9,6,45857724,URMA_WRITE,7,0ns,201,137
202,10,7,45857724,URMA_WRITE,7,0ns,202,138
203,11,4,36909875,URMA_WRITE,7,0ns,203,139
204,12,1,27962027,URMA_WRITE,7,0ns,204,140
205,13,2,27962027,URMA_WRITE,7,0ns,205,141
206,14,3,27962027,URMA_WRITE,7,0ns,206,142
207,15,0,19014178,URMA_WRITE,7,0ns,207,143
208,0,11,41383799,URMA_WRITE,7,0ns,208,144
209,1,8,32435951,URMA_WRITE,7,0ns,209,145
210,2,9,32435951,URMA_WRITE,7,0ns,210,146
211,3,10,32435951,URMA_WRITE,7,0ns,211,147
212,4,13,36909875,URMA_WRITE,7,0ns,212,148
213,5,14,36909875,URMA_WRITE,7,0ns,213,149
214,6,15,36909875,URMA_WRITE,7,0ns,214,150
215,7,12,27962027,URMA_WRITE,7,0ns,215,151
216,8,1,36909875,URMA_WRITE,7,0ns,216,152
217,9,2,36909875,URMA_WRITE,7,0ns,217,153
218,10,3,36909875,URMA_WRITE,7,0ns,218,154
219,11,0,27962027,URMA_WRITE,7,0ns,219,155
220,12,7,41383799,URMA_WRITE,7,0ns,220,156
221,13,4,32435951,URMA_WRITE,7,0ns,221,157
222,14,5,32435951,URMA_WRITE,7,0ns,222,158
223,15,6,32435951,URMA_WRITE,7,0ns,223,159
224,0,7,32435951,URMA_WRITE,7,0ns,224,160
225,1,4,23488102,URMA_WRITE,7,0ns,225,161
226,2,5,23488102,URMA_WRITE,7,0ns,226,162
227,3,6,23488102,URMA_WRITE,7,0ns,227,163
228,4,1,45857724,URMA_WRITE,7,0ns,228,164
229,5,2,45857724,URMA_WRITE,7,0ns,229,165
230,6,3,45857724,URMA_WRITE,7,0ns,230,166
231,7,0,36909875,URMA_WRITE,7,0ns,231,167
232,8,15,32435951,URMA_WRITE,7,0ns,232,168
233,9,12,23488102,URMA_WRITE,7,0ns,233,169
234,10,13,23488102,URMA_WRITE,7,0ns,234,170
235,11,14,23488102,URMA_WRITE,7,0ns,235,171
236,12,9,45857724,URMA_WRITE,7,0ns,236,172
237,13,10,45857724,URMA_WRITE,7,0ns,237,173
238,14,11,45857724,URMA_WRITE,7,0ns,238,174
239,15,8,36909875,URMA_WRITE,7,0ns,239,175
